노선명,역ID,역명,승차총승객수,하차총승객수
6호선,2617,새절(신사),6343,5948
6호선,2618,증산(명지대앞),5492,5358
6호선,2619,디지털미디어시티,5041,5164
6호선,2620,월드컵경기장(성산),3102,3123
6호선,2621,마포구청,6571,5606
6호선,2622,망원,8656,9730
6호선,2623,합정,8568,8337
6호선,2624,상수,5806,7042
6호선,2625,광흥창(서강),3509,3257
6호선,2626,대흥(서강대앞),3663,3645
6호선,2627,공덕,6913,6725
6호선,2628,효창공원앞,3273,2871
6호선,2629,삼각지,3035,2341
6호선,2630,녹사평(용산구청),3864,4584
6호선,2631,이태원,10430,12867
6호선,2632,한강진,5085,6346
6호선,2633,버티고개,1048,1076
6호선,2634,약수,1831,1838
6호선,2635,청구,1805,1872
6호선,2636,신당,5002,3955
6호선,2637,동묘앞,5224,4785
6호선,2638,창신,1558,1214
6호선,2639,보문,3879,3447
6호선,2640,안암(고대병원앞),4737,4508
6호선,2641,고려대(종암),3624,3532
6호선,2642,월곡(동덕여대),5537,5312
6호선,2643,상월곡(한국과학기술연구원),2901,2621
6호선,2644,돌곶이,4613,4286
6호선,2645,석계,6459,6483
6호선,2646,태릉입구,2956,3175
6호선,2647,화랑대(서울여대입구),4651,3835
6호선,2648,봉화산(서울의료원),3885,3755
7호선,2711,장암,1216,689
7호선,2712,도봉산,4723,6723
7호선,2713,수락산,7560,7496
7호선,2714,마들,6063,5637
7호선,2715,노원,10577,11288
7호선,2716,중계,6441,5770
7호선,2717,하계,8227,7741
7호선,2718,공릉(서울과학기술대),6443,6430
7호선,2719,태릉입구,4510,4024
7호선,2720,먹골,5786,5673
7호선,2721,중화,5998,5782
7호선,2722,상봉(시외버스터미널),10037,9453
7호선,2723,면목,8578,8311
7호선,2724,사가정,9139,8971
7호선,2725,용마산(용마폭포공원),3288,3183
7호선,2726,중곡,5139,4722
7호선,2727,군자(능동),7819,5949
7호선,2728,어린이대공원(세종대),5973,5614
7호선,2729,건대입구,8027,8483
7호선,2730,뚝섬유원지,5303,5411
7호선,2731,청담,7916,8437
7호선,2732,강남구청,6972,7744
7호선,2733,학동,7083,7530
7호선,2734,논현,8615,9487
7호선,2735,반포,3126,2902
7호선,2736,고속터미널,7865,6540
7호선,2737,내방,5487,5502
7호선,2738,이수,8690,8396
7호선,2739,남성,5656,5241
7호선,2740,숭실대입구(살피재),5375,5144
7호선,2741,상도,5223,4774
7호선,2742,장승배기,5125,4854
7호선,2743,신대방삼거리,8201,7566
7호선,2744,보라매,4012,3816
7호선,2745,신풍,5392,5169
7호선,2746,대림(구로구청),3851,3989
7호선,2747,남구로,5764,6010
7호선,2748,가산디지털단지,9322,8758
7호선,2749,철산,10313,10655
7호선,2750,광명사거리,12525,12402
7호선,2751,천왕,4257,3945
7호선,2752,온수(성공회대입구),4153,4063
7호선,2753,까치울,3762,3652
7호선,2754,부천종합운동장,2218,1964
7호선,2755,춘의,3755,3582
7호선,2756,신중동,6868,6868
7호선,2757,부천시청,6294,6319
7호선,2758,상동,7003,7077
7호선,2759,삼산체육관,1995,1791
7호선,2760,굴포천,4453,4712
7호선,2761,부평구청,4943,4291
8호선,2811,암사,9021,8151
8호선,2812,천호(풍납토성),9727,11585
8호선,2813,강동구청,4244,4308
8호선,2814,몽촌토성(평화의문),2763,2775
8호선,2815,잠실(송파구청),8456,9151
8호선,2816,석촌,4133,5166
8호선,2817,송파,3977,3854
8호선,2818,가락시장,4048,4205
8호선,2819,문정,6103,6026
8호선,2820,장지,8628,8043
8호선,2821,복정,4752,4011
8호선,2822,산성,3328,3269
8호선,2823,남한산성입구(성남법원.검찰청),6730,5844
8호선,2824,단대오거리,5516,5074
8호선,2825,신흥,2772,2904
8호선,2826,수진,2969,2725
8호선,2827,모란,3245,2680
9호선,4101,개화,930,823
9호선,4102,김포공항,4303,5695
9호선,4103,공항시장,1711,1811
9호선,4104,신방화,3316,3085
9호선,4105,마곡나루(서울식물원),4722,4799
9호선,4106,양천향교,3776,3717
9호선,4107,가양,9213,8784
9호선,4108,증미,2793,2732
9호선,4109,등촌,4579,4534
9호선,4110,염창,7653,7174
9호선,4111,신목동,1314,1173
9호선,4112,선유도,2359,2286
9호선,4113,당산,8019,7413
9호선,4114,국회의사당,2400,2379
9호선,4115,여의도,5224,5065
9호선,4116,샛강,1724,1662
9호선,4117,노량진,12880,13322
9호선,4118,노들,2069,1750
9호선,4119,흑석(중앙대입구),3573,3687
9호선,4120,동작(현충원),1021,840
9호선,4121,구반포,1199,1196
9호선,4122,신반포,1133,1123
9호선,4123,고속터미널,6151,8712
9호선,4124,사평,1002,940
9호선,4125,신논현,16357,17218
9호선2~3단계,4126,언주,3565,3450
9호선2~3단계,4127,선정릉,3088,3341
9호선2~3단계,4128,삼성중앙,2084,2024
9호선2~3단계,4129,봉은사,5836,5757
9호선2~3단계,4130,종합운동장,1974,1831
9호선2~3단계,4131,삼전,3313,3145
9호선2~3단계,4132,석촌고분,2815,2635
9호선2~3단계,4133,석촌,4010,3145
9호선2~3단계,4134,송파나루,2430,2474
9호선2~3단계,4135,한성백제,1133,952
9호선2~3단계,4136,올림픽공원(한국체대),2272,2219
9호선2~3단계,4137,둔촌오륜,331,347
9호선2~3단계,4138,중앙보훈병원,2667,2446
경강선,1501,판교,1778,1775
경강선,1502,이매,454,332
경강선,1503,삼동,910,849
경강선,1504,경기광주,2921,2903
경강선,1505,초월,1224,1162
경강선,1506,곤지암,922,1007
경강선,1507,신둔도예촌,541,532
경강선,1508,이천,1338,1476
경강선,1509,부발,1102,897
경강선,1510,세종대왕릉,184,199
경강선,1511,여주,999,1125
경부선,1001,서울역,1838,467
경부선,1002,남영,3873,3854
경부선,1003,용산,17481,18230
경부선,1004,노량진,5000,4433
경부선,1005,대방,5396,5373
경부선,1006,영등포,22679,24028
경부선,1007,신도림,1641,1603
경부선,1032,신길,4406,3633
경부선,1701,구로,7467,7512
경부선,1702,가산디지털단지,3816,4865
경부선,1703,금천구청,5086,5005
경부선,1704,석수,4772,4520
경부선,1705,관악,3869,3523
경부선,1706,안양,11649,11900
경부선,1707,명학,3415,3242
경부선,1708,금정,12332,12668
경부선,1709,군포,3124,2838
경부선,1710,의왕,4079,3879
경부선,1711,성균관대,6420,6247
경부선,1712,화서,3161,3095
경부선,1713,수원,20895,23053
경부선,1714,독산,5597,5533
경부선,1715,세류,1576,1652
경부선,1716,병점,7117,6859
경부선,1717,세마,1230,1054
경부선,1718,오산대,1432,1299
경부선,1719,오산,5380,5029
경부선,1720,진위,649,535
경부선,1721,송탄,2651,2422
경부선,1722,서정리,3694,2943
경부선,1723,지제,1386,1174
경부선,1724,평택,7115,6742
경부선,1725,성환,1720,1621
경부선,1726,직산,358,323
경부선,1727,두정,2397,2403
경부선,1728,천안,2693,2785
경부선,1729,당정,2577,2432
경부선,1749,서동탄,569,543
경부선,1750,광명,1157,1029
경원선,1008,이촌(국립중앙박물관),1823,1424
경원선,1009,서빙고,754,692
경원선,1010,한남,2118,2039
경원선,1011,옥수,15,18
경원선,1012,응봉,913,751
경원선,1013,왕십리(성동구청),8395,9798
경원선,1014,청량리(서울시립대입구),8153,8799
경원선,1016,외대앞,4250,4125
경원선,1017,신이문,4364,3891
경원선,1018,석계,4945,5272
경원선,1019,광운대,4071,3948
경원선,1020,월계,3161,2875
경원선,1021,녹천,2439,1969
경원선,1901,방학,5256,5023
경원선,1902,도봉,3142,2903
경원선,1903,도봉산,6659,4377
경원선,1904,망월사,3828,4081
경원선,1905,회룡,6167,6072
경원선,1906,의정부,11622,12197
경원선,1907,가능,3652,3461
경원선,1908,녹양,2397,2343
경원선,1909,양주,4157,4082
경원선,1910,덕계,1147,1129
경원선,1911,덕정,2987,2924
경원선,1912,지행,3522,3489
경원선,1913,동두천중앙,1736,1731
경원선,1914,보산,961,953
경원선,1915,동두천,1048,1310
경원선,1916,소요산,2185,1869
경의선,1251,서울역,647,691
경의선,1252,신촌,226,233
경의선,1261,효창공원앞,1206,1253
경의선,1262,공덕,1408,1154
경의선,1263,서강대,1015,1027
경의선,1264,홍대입구,1169,1383
경의선,1265,가좌,2321,2231
경의선,1266,디지털미디어시티,1137,1015
경의선,1267,수색,770,753
경의선,1268,화전,691,706
경의선,1269,강매,1164,1091
경의선,1270,행신,3162,3118
경의선,1271,능곡,1839,1823
경의선,1272,곡산,237,249
경의선,1273,백마,2787,2639
경의선,1274,풍산,2571,2510
경의선,1275,일산,3757,3671
경의선,1276,탄현,3453,3385
경의선,1277,야당,2928,2861
경의선,1278,운정,2639,2431
경의선,1279,금릉,2386,2360
경의선,1280,금촌,3600,3553
경의선,1282,월롱,1001,922
경의선,1283,파주,553,446
경의선,1284,문산,2911,2868
경의선,1296,계양,1,0
경인선,1801,개봉,10625,10336
경인선,1802,오류동,5756,5365
경인선,1803,역곡,13697,13487
경인선,1804,부천,19970,20421
경인선,1805,송내,12965,12700
경인선,1806,부평,18234,20267
경인선,1807,백운,3646,3571
경인선,1808,동암,8875,9064
경인선,1809,주안,11196,9988
경인선,1810,제물포,4877,4544
경인선,1811,동인천,7580,7431
경인선,1812,인천,1846,1589
경인선,1813,구일,2651,2544
경인선,1814,소사,5265,5133
경인선,1815,부개,4145,3981
경인선,1816,간석,2841,2710
경인선,1817,도원,1524,1512
경인선,1821,온수(성공회대입구),3044,2969
경인선,1822,중동,4257,4005
경인선,1823,도화,2006,1767
경춘선,1311,신내,660,682
경춘선,1312,갈매,1289,1122
경춘선,1313,별내,1400,1337
경춘선,1314,퇴계원,1840,1645
경춘선,1315,사릉,1540,1546
경춘선,1316,금곡,739,732
경춘선,1317,평내호평,2859,2747
경춘선,1318,천마산,888,904
경춘선,1319,마석,1889,1961
경춘선,1320,대성리,374,361
경춘선,1321,청평,938,1019
경춘선,1322,상천,291,208
경춘선,1323,가평,938,990
경춘선,1324,굴봉산,88,90
경춘선,1325,백양리,75,66
경춘선,1326,강촌,377,394
경춘선,1327,김유정,237,273
경춘선,1328,남춘천,1353,1438
경춘선,1329,춘천,948,880
공항철도 1호선,4201,서울역,3119,3165
공항철도 1호선,4202,공덕,863,1330
공항철도 1호선,4203,홍대입구,6096,6275
공항철도 1호선,4204,디지털미디어시티,3313,3116
공항철도 1호선,4206,마곡나루(서울식물원),1601,1702
공항철도 1호선,4207,김포공항,4345,2638
공항철도 1호선,4208,계양,4345,3938
공항철도 1호선,4209,검암,3377,3473
공항철도 1호선,4210,청라국제도시,2373,2271
공항철도 1호선,4211,운서,4440,4632
공항철도 1호선,4212,공항화물청사,1238,1304
공항철도 1호선,4213,인천공항1터미널,3471,3257
공항철도 1호선,4215,인천공항2터미널,1921,1482
공항철도 1호선,4217,영종,1500,1529
과천선,1450,선바위,3245,3030
과천선,1451,경마공원,737,747
과천선,1452,대공원,1738,1966
과천선,1453,과천,2505,2134
과천선,1454,정부과천청사,3127,3264
과천선,1455,인덕원,10217,9927
과천선,1456,평촌,6176,6014
과천선,1457,범계,13424,13072
분당선,1023,선릉,3466,5423
분당선,1024,한티,6558,6531
분당선,1025,도곡,2545,2423
분당선,1026,구룡,666,626
분당선,1027,개포동,1502,1511
분당선,1028,대모산입구,1590,1440
분당선,1030,수서,5290,5614
분당선,1846,수원,4385,2987
분당선,1847,서울숲,4377,4497
분당선,1848,압구정로데오,10125,11710
분당선,1849,강남구청,3212,3929
분당선,1850,선정릉,2464,2566
분당선,1851,가천대,3083,3382
분당선,1852,태평,7889,7433
분당선,1853,모란,13664,14214
분당선,1854,야탑,11186,11818
분당선,1855,서현,11626,11791
분당선,1856,수내,5508,5180
2호선,219,삼성(무역센터),17837,18078
분당선,1857,정자,7023,7079
분당선,1858,미금,7463,7610
분당선,1859,오리,5153,4400
분당선,1860,이매,2197,2213
분당선,1861,보정,907,851
분당선,1862,죽전,6425,7280
분당선,1863,구성,1922,1963
분당선,1864,신갈,1684,1695
분당선,1865,기흥,4331,4129
분당선,1866,상갈,2457,2371
분당선,1867,청명,1558,1447
분당선,1868,영통,4259,4184
분당선,1869,망포,5920,5291
분당선,1870,매탄권선,2048,1860
분당선,1871,수원시청,6620,7912
분당선,1872,매교,1108,1132
수인선,1878,달월,35,33
수인선,1879,월곶,1350,1279
수인선,1880,소래포구,2619,2634
수인선,1881,인천논현,3205,3302
수인선,1882,호구포,1676,1631
수인선,1883,남동인더스파크,733,722
수인선,1884,원인재,2567,2538
수인선,1885,연수,2600,2682
수인선,1886,송도,1333,1257
수인선,1888,인하대,2552,2336
수인선,1889,숭의,1824,1690
수인선,1890,신포,827,972
수인선,1891,인천,564,912
안산선,1751,산본,8743,9313
안산선,1752,대야미,2876,2460
안산선,1753,반월,2436,2243
안산선,1754,상록수,9855,9451
안산선,1755,한대앞,3790,3714
안산선,1756,중앙,8898,9957
안산선,1757,고잔,3555,3565
안산선,1758,초지,1948,1921
안산선,1759,안산,6287,6080
안산선,1760,신길온천,858,774
안산선,1761,정왕,3540,3596
일산선,1950,삼송,8773,8289
일산선,1951,원당,5726,5487
일산선,1952,화정,8871,9055
일산선,1953,대곡,861,755
일산선,1954,백석,5422,5472
일산선,1955,마두,3264,3314
일산선,1956,정발산,4384,4769
일산선,1957,주엽,3974,4070
일산선,1958,대화,6055,5234
장항선,1401,봉명,454,417
장항선,1402,쌍용(나사렛대),812,754
장항선,1403,아산,1143,1124
장항선,1405,배방,510,443
장항선,1407,온양온천,2112,2122
장항선,1408,신창(순천향대),499,472
중앙선,1015,회기,11851,11227
중앙선,1201,중랑,3124,3037
중앙선,1202,상봉(시외버스터미널),3449,3360
중앙선,1203,망우,4188,4095
중앙선,1204,양원,715,748
중앙선,1205,구리,7375,7748
중앙선,1206,도농,4463,4068
중앙선,1207,양정,472,418
중앙선,1208,덕소,3289,3329
중앙선,1209,도심,1198,1136
중앙선,1210,팔당,1076,1172
중앙선,1211,운길산,804,792
중앙선,1212,양수,1345,1281
중앙선,1213,신원,200,170
중앙선,1214,국수,434,442
중앙선,1215,아신,444,392
중앙선,1216,오빈,192,161
중앙선,1217,양평,1534,1699
중앙선,1218,원덕,233,244
중앙선,1219,용문,1113,1256
중앙선,1220,지평,36,31
2호선,220,선릉,17015,15057
2호선,221,역삼,13397,14795
일산선,1948,원흥,4599,4309
우이신설선,4713,신설동,1067,1020
우이신설선,4712,보문,789,840
우이신설선,4711,성신여대입구(돈암),1822,2222
우이신설선,4710,정릉,2352,1970
우이신설선,4709,북한산보국문,3151,2820
우이신설선,4708,솔샘,2444,2185
우이신설선,4707,삼양사거리,1306,1317
우이신설선,4706,삼양,1085,1171
우이신설선,4705,화계,1784,1646
우이신설선,4704,가오리,2023,1879
우이신설선,4703,4.19민주묘지,1544,1379
우이신설선,4702,솔밭공원,1279,1206
우이신설선,4701,북한산우이,2112,2095
안산선,1763,수리산,2057,1859
안산선,1762,오이도,5011,5045
2호선,222,강남,44058,46745
2호선,223,교대(법원.검찰청),12072,13056
2호선,224,서초,6403,5870
2호선,225,방배,6986,7161
2호선,226,사당,21172,22860
2호선,227,낙성대(강감찬),15671,14090
2호선,228,서울대입구(관악구청),27350,26578
2호선,229,봉천,12573,11548
2호선,230,신림,37870,36192
2호선,231,신대방,14275,13684
2호선,232,구로디지털단지,24975,24661
2호선,233,대림(구로구청),12039,12458
2호선,234,신도림,23517,23168
2호선,235,문래,7390,7698
2호선,236,영등포구청,8410,8619
2호선,237,당산,8777,9669
2호선,238,합정,17899,20114
2호선,239,홍대입구,39593,44740
2호선,240,신촌,22321,22976
2호선,241,이대,6436,6569
2호선,242,아현,4889,4556
2호선,243,충정로(경기대입구),4048,4131
2호선,244,용답,1473,1359
2호선,245,신답,746,742
2호선,246,신설동,2000,2009
1호선,150,서울역,15358,14932
1호선,151,시청,5676,5697
1호선,152,종각,11692,11286
1호선,153,종로3가,13543,13417
1호선,154,종로5가,11034,11018
1호선,155,동대문,7124,6380
1호선,156,신설동,6750,6288
1호선,157,제기동,9817,10223
1호선,158,청량리(서울시립대입구),12559,12597
1호선,159,동묘앞,7220,7454
2호선,201,시청,4591,4094
2호선,202,을지로입구,13860,13780
2호선,203,을지로3가,5838,5977
2호선,204,을지로4가,4817,4848
2호선,205,동대문역사문화공원(DDP),6324,6443
2호선,206,신당,8011,8374
2호선,207,상왕십리,6649,6235
2호선,208,왕십리(성동구청),9669,8267
2호선,209,한양대,2606,2684
2호선,210,뚝섬,8933,9182
2호선,211,성수,11931,13180
2호선,212,건대입구,24714,27494
2호선,213,구의(광진구청),12158,11707
2호선,214,강변(동서울터미널),18513,18697
2호선,215,잠실나루,4905,4761
2호선,216,잠실(송파구청),40140,37668
2호선,217,잠실새내,11276,11953
2호선,218,종합운동장,2689,2989
2호선,247,도림천,556,545
경부선,1004,노량진,3503,3382
1호선,151,시청,3751,3622
7호선,2726,중곡,3386,3247
중앙선,1220,지평,29,19
중앙선,1219,용문,1530,1401
중앙선,1218,원덕,234,198
중앙선,1217,양평,1298,1127
중앙선,1216,오빈,147,131
중앙선,1215,아신,320,262
중앙선,1214,국수,393,387
중앙선,1213,신원,228,144
중앙선,1212,양수,1113,940
중앙선,1211,운길산,921,850
중앙선,1210,팔당,997,1048
중앙선,1209,도심,903,795
중앙선,1208,덕소,2319,2218
중앙선,1207,양정,307,291
중앙선,1206,도농,2988,2880
중앙선,1205,구리,4963,5191
중앙선,1204,양원,451,518
중앙선,1203,망우,2929,2855
중앙선,1202,상봉(시외버스터미널),2518,2512
중앙선,1201,중랑,2201,2134
중앙선,1015,회기,8527,8638
장항선,1408,신창(순천향대),435,497
장항선,1407,온양온천,1566,1644
장항선,1405,배방,356,447
장항선,1403,아산,1041,904
장항선,1402,쌍용(나사렛대),628,573
장항선,1401,봉명,294,298
일산선,1958,대화,4076,3720
일산선,1957,주엽,2555,2470
일산선,1956,정발산,3039,3132
일산선,1955,마두,2056,2003
일산선,1954,백석,3803,3722
일산선,1953,대곡,633,528
일산선,1952,화정,6138,6260
일산선,1951,원당,3904,3766
일산선,1950,삼송,6190,5907
일산선,1948,원흥,2971,2817
우이신설선,4713,신설동,747,717
우이신설선,4712,보문,596,684
우이신설선,4711,성신여대입구(돈암),1269,1555
우이신설선,4710,정릉,1612,1344
우이신설선,4709,북한산보국문,2316,2076
우이신설선,4708,솔샘,1680,1472
우이신설선,4707,삼양사거리,948,976
우이신설선,4706,삼양,805,793
우이신설선,4705,화계,1231,1145
우이신설선,4704,가오리,1374,1282
우이신설선,4703,4.19민주묘지,1254,1027
우이신설선,4702,솔밭공원,855,823
우이신설선,4701,북한산우이,2012,2082
안산선,1763,수리산,1291,1346
안산선,1762,오이도,3319,3314
안산선,1761,정왕,2560,2838
안산선,1760,신길온천,590,557
안산선,1759,안산,5300,4711
안산선,1758,초지,1313,1228
안산선,1757,고잔,2258,2152
안산선,1756,중앙,6297,6193
안산선,1755,한대앞,2578,2481
안산선,1754,상록수,6594,6372
안산선,1753,반월,1617,1727
안산선,1752,대야미,1918,1754
안산선,1751,산본,5751,5797
수인선,1891,인천,444,591
수인선,1890,신포,603,622
수인선,1889,숭의,1136,1083
수인선,1888,인하대,1674,1524
수인선,1886,송도,975,966
수인선,1885,연수,1869,1795
수인선,1884,원인재,1538,1591
수인선,1883,남동인더스파크,332,340
수인선,1882,호구포,967,980
수인선,1881,인천논현,1753,1884
수인선,1880,소래포구,1953,1887
수인선,1879,월곶,945,898
수인선,1878,달월,20,17
분당선,1872,매교,660,632
분당선,1871,수원시청,4215,4091
분당선,1870,매탄권선,1361,1296
분당선,1869,망포,3583,3752
분당선,1868,영통,2774,2731
분당선,1867,청명,1101,1008
분당선,1866,상갈,1569,1734
분당선,1865,기흥,2922,2867
분당선,1864,신갈,1028,1071
분당선,1863,구성,1245,1350
분당선,1862,죽전,4560,5368
분당선,1861,보정,589,560
분당선,1860,이매,1425,1468
경의선,1282,월롱,528,970
경의선,1283,파주,435,371
경의선,1284,문산,2078,2005
경인선,1801,개봉,6723,6672
경인선,1802,오류동,3822,3539
경인선,1803,역곡,8822,8622
경인선,1804,부천,13762,13421
경인선,1805,송내,8396,8117
경인선,1806,부평,13193,13464
경춘선,1316,금곡,567,530
경인선,1807,백운,2383,2340
경인선,1808,동암,5908,5831
경인선,1809,주안,7707,6748
경인선,1810,제물포,3088,3072
경인선,1811,동인천,5352,5086
경인선,1812,인천,1373,1181
경인선,1813,구일,1795,1769
경인선,1814,소사,3338,3135
경인선,1815,부개,2813,2671
경인선,1816,간석,1927,1834
경인선,1817,도원,1046,1078
경인선,1821,온수(성공회대입구),2096,1988
경인선,1822,중동,2764,2620
경인선,1823,도화,1292,1199
경춘선,1311,신내,465,471
경춘선,1312,갈매,876,788
경춘선,1313,별내,1028,1001
경춘선,1314,퇴계원,1276,1175
경춘선,1315,사릉,1050,1045
분당선,1859,오리,3437,3008
분당선,1858,미금,4286,4485
분당선,1857,정자,4430,4587
분당선,1856,수내,3706,3554
분당선,1855,서현,7691,7556
분당선,1854,야탑,7730,7837
분당선,1853,모란,7081,7308
분당선,1852,태평,5008,4758
분당선,1851,가천대,2013,2587
분당선,1850,선정릉,1310,1417
분당선,1849,강남구청,1771,2134
분당선,1848,압구정로데오,5521,6071
분당선,1847,서울숲,2496,2538
분당선,1846,수원,2903,1928
분당선,1030,수서,4321,4290
분당선,1028,대모산입구,823,802
분당선,1027,개포동,905,927
분당선,1026,구룡,351,408
분당선,1025,도곡,1381,1420
분당선,1024,한티,4490,4491
분당선,1023,선릉,1598,2534
과천선,1457,범계,8747,8422
과천선,1456,평촌,3890,3766
1호선,150,서울역,12189,12077
1호선,152,종각,7629,6936
1호선,153,종로3가,8284,7624
1호선,154,종로5가,4607,4616
1호선,155,동대문,4793,5537
1호선,156,신설동,4690,4622
1호선,157,제기동,5513,5748
1호선,158,청량리(서울시립대입구),8381,8405
1호선,159,동묘앞,6968,7244
2호선,201,시청,2787,2360
2호선,202,을지로입구,9669,9617
2호선,203,을지로3가,3028,2861
2호선,204,을지로4가,1694,1712
2호선,205,동대문역사문화공원(DDP),4145,5263
2호선,206,신당,5127,5618
2호선,207,상왕십리,4215,4120
2호선,208,왕십리(성동구청),6580,5622
2호선,209,한양대,1641,1825
2호선,210,뚝섬,5553,5680
2호선,211,성수,7412,8178
2호선,212,건대입구,18067,18945
2호선,213,구의(광진구청),7938,7964
2호선,214,강변(동서울터미널),14412,14280
2호선,215,잠실나루,3089,3070
2호선,216,잠실(송파구청),27667,25807
2호선,217,잠실새내,6722,7260
2호선,218,종합운동장,1790,2155
2호선,219,삼성(무역센터),12243,11923
2호선,220,선릉,8230,7213
2호선,221,역삼,7467,8069
2호선,222,강남,24905,24485
2호선,223,교대(법원.검찰청),6720,7464
2호선,224,서초,3869,3588
2호선,225,방배,4128,4305
2호선,226,사당,13718,15098
2호선,227,낙성대(강감찬),10148,10611
2호선,228,서울대입구(관악구청),18724,18962
2호선,229,봉천,8079,7676
2호선,230,신림,26136,25303
2호선,231,신대방,9873,9517
2호선,232,구로디지털단지,15640,15360
2호선,233,대림(구로구청),8173,8210
2호선,234,신도림,14737,14858
2호선,235,문래,4292,4469
2호선,236,영등포구청,5114,5294
2호선,237,당산,5526,6082
2호선,238,합정,12218,12669
2호선,239,홍대입구,29003,28466
2호선,240,신촌,15430,15185
2호선,241,이대,3974,4372
2호선,242,아현,2881,3021
2호선,243,충정로(경기대입구),2478,2588
2호선,244,용답,1058,1091
2호선,245,신답,451,513
2호선,246,신설동,1764,1695
2호선,247,도림천,277,282
2호선,248,양천구청,1805,1869
2호선,249,신정네거리,2698,2721
2호선,250,용두(동대문구청),777,802
3호선,309,지축,1017,954
3호선,310,구파발,7022,7184
3호선,311,연신내,14977,14149
3호선,312,불광,6649,7830
3호선,313,녹번,3900,3456
3호선,314,홍제,5782,5482
3호선,315,무악재,1150,1274
3호선,316,독립문,2509,2680
3호선,317,경복궁(정부서울청사),5076,5222
3호선,318,안국,4527,4937
3호선,319,종로3가,2421,3218
3호선,320,을지로3가,1280,1437
3호선,322,동대입구,2984,3298
3호선,323,약수,4202,3993
3호선,324,금호,2747,2741
3호선,325,옥수,2990,3248
3호선,326,압구정,7847,8331
3호선,327,신사,8456,8604
3호선,328,잠원,1547,1527
3호선,329,고속터미널,21618,20548
3호선,330,교대(법원.검찰청),2390,1513
3호선,331,남부터미널(예술의전당),8242,8558
3호선,332,양재(서초구청),7228,8573
3호선,333,매봉,2121,2098
3호선,334,도곡,1107,1202
3호선,335,대치,2626,2479
3호선,336,학여울,446,460
3호선,337,대청,2482,2392
3호선,338,일원,1754,1898
3호선,339,수서,5209,5479
3호선,340,가락시장,2335,2502
3호선,341,경찰병원,1702,1768
3호선,342,오금,1704,1660
4호선,409,당고개,5325,5186
4호선,410,상계,7040,6486
4호선,411,노원,7789,8396
4호선,412,창동,9709,10137
4호선,413,쌍문,10741,9415
4호선,414,수유(강북구청),14036,13116
4호선,415,미아(서울사이버대학),5728,5309
4호선,416,미아사거리,10919,10297
4호선,417,길음,6299,6163
4호선,418,성신여대입구(돈암),8101,7815
4호선,419,한성대입구(삼선교),4707,4867
4호선,420,혜화,12087,12470
4호선,421,동대문,3610,4251
4호선,422,동대문역사문화공원(DDP),5339,5559
4호선,423,충무로,4864,4872
4호선,424,명동,5339,5685
4호선,425,회현(남대문시장),4900,5237
4호선,426,서울역,2587,4500
4호선,427,숙대입구(갈월),4221,4089
4호선,428,삼각지,1169,1460
4호선,429,신용산,3975,4144
4호선,430,이촌(국립중앙박물관),1927,2316
4호선,431,동작(현충원),989,1008
4호선,432,총신대입구(이수),6197,6726
4호선,433,사당,9323,8927
4호선,434,남태령,318,276
5호선,2511,방화,2370,2299
5호선,2512,개화산,1907,1968
5호선,2513,김포공항,3296,3097
5호선,2514,송정,2403,2524
5호선,2515,마곡,1714,1682
5호선,2516,발산,5148,5385
5호선,2517,우장산,4094,4108
5호선,2518,화곡,9249,8618
5호선,2519,까치산,10248,9875
5호선,2520,신정(은행정),3983,3347
5호선,2521,목동,4794,5045
5호선,2522,오목교(목동운동장앞),7345,7604
5호선,2523,양평,1570,1637
5호선,2524,영등포구청,875,842
5호선,2525,영등포시장,2494,2632
5호선,2526,신길,1106,1224
5호선,2527,여의도,3448,3493
5호선,2528,여의나루,2741,2885
5호선,2529,마포,2996,2914
5호선,2530,공덕,2852,2913
5호선,2531,애오개,1727,1783
5호선,2532,충정로(경기대입구),813,883
5호선,2533,서대문,3181,3006
5호선,2534,광화문(세종문화회관),5779,5728
5호선,2535,종로3가,4278,3920
5호선,2536,을지로4가,775,804
5호선,2537,동대문역사문화공원(DDP),352,446
5호선,2538,청구,1141,1031
5호선,2539,신금호,1860,1995
5호선,2540,행당,2393,2087
5호선,2541,왕십리(성동구청),1597,1890
5호선,2542,마장,1770,1645
5호선,2543,답십리,4625,4272
5호선,2544,장한평,4602,4501
5호선,2545,군자(능동),3938,4465
5호선,2546,아차산(어린이대공원후문),6725,6716
5호선,2547,광나루(장신대),4889,4892
5호선,2548,천호(풍납토성),7880,7749
5호선,2549,강동,6311,5898
5호선,2550,길동,2515,2669
5호선,2551,굽은다리(강동구민회관앞),3092,2847
5호선,2552,명일,2247,2212
5호선,2553,고덕,2415,2353
5호선,2554,상일동,4294,4036
5호선,2555,둔촌동,2683,2627
5호선,2556,올림픽공원(한국체대),1070,951
5호선,2557,방이,2293,2256
5호선,2558,오금,897,922
5호선,2559,개롱,1761,1978
5호선,2560,거여,2310,2238
5호선,2561,마천,2018,2288
6호선,2611,응암,6280,6335
6호선,2612,역촌,1227,1434
6호선,2613,불광,2223,1873
6호선,2614,독바위,1050,1486
6호선,2616,구산,2542,1814
6호선,2617,새절(신사),4366,4270
6호선,2618,증산(명지대앞),3730,3662
6호선,2619,디지털미디어시티,3372,3579
6호선,2620,월드컵경기장(성산),2387,2333
6호선,2621,마포구청,4496,4155
