노선명,역ID,역명,승차총승객수,하차총승객수
6호선,2629,삼각지,2660,2144
6호선,2628,효창공원앞,2597,2283
6호선,2627,공덕,5492,5188
6호선,2626,대흥(서강대앞),2909,3048
6호선,2625,광흥창(서강),3177,3029
6호선,2624,상수,5930,6561
6호선,2623,합정,7470,6772
6호선,2622,망원,7204,7690
6호선,2621,마포구청,5561,5023
6호선,2620,월드컵경기장(성산),2309,2285
6호선,2619,디지털미디어시티,4134,4470
6호선,2618,증산(명지대앞),4351,4327
6호선,2617,새절(신사),5172,5065
6호선,2616,구산,2971,2197
6호선,2614,독바위,1185,1575
6호선,2613,불광,2484,2283
6호선,2612,역촌,1508,1824
6호선,2611,응암,7162,7221
5호선,2561,마천,2470,2761
5호선,2560,거여,2925,2818
5호선,2559,개롱,2360,2596
5호선,2558,오금,1202,1231
5호선,2557,방이,3153,3030
5호선,2556,올림픽공원(한국체대),1376,1319
5호선,2555,둔촌동,3663,3701
5호선,2554,상일동,5097,4832
5호선,2553,고덕,2950,2974
5호선,2552,명일,3065,3181
5호선,2551,굽은다리(강동구민회관앞),3921,3745
5호선,2550,길동,3171,3214
5호선,2549,강동,8193,7677
5호선,2548,천호(풍납토성),9599,9237
5호선,2547,광나루(장신대),6657,6622
5호선,2546,아차산(어린이대공원후문),7511,7396
5호선,2545,군자(능동),4717,5286
5호선,2544,장한평,6156,6098
5호선,2543,답십리,5959,5548
5호선,2542,마장,2253,2245
5호선,2541,왕십리(성동구청),1940,2214
5호선,2540,행당,3191,2976
5호선,2539,신금호,2255,2385
5호선,2538,청구,1508,1324
5호선,2537,동대문역사문화공원,614,733
5호선,2536,을지로4가,1016,1087
5호선,2535,종로3가,5336,4856
5호선,2534,광화문(세종문화회관),9266,9720
5호선,2533,서대문,3884,3791
5호선,2532,충정로(경기대입구),1054,1105
5호선,2531,애오개,2276,2360
5호선,2530,공덕,3582,3700
5호선,2529,마포,3731,3743
5호선,2528,여의나루,3048,3135
5호선,2527,여의도,4634,4976
5호선,2526,신길,1224,1432
5호선,2525,영등포시장,3532,3801
5호선,2524,영등포구청,1088,1015
5호선,2523,양평,2011,2061
5호선,2522,오목교(목동운동장앞),9871,10167
5호선,2521,목동,6397,6658
5호선,2520,신정(은행정),4965,4467
5호선,2519,까치산,13004,12506
5호선,2518,화곡,11553,10935
5호선,2517,우장산,5374,5410
5호선,2516,발산,6845,7273
5호선,2515,마곡,2022,1976
5호선,2513,김포공항,4327,3824
5호선,2512,개화산,2269,2276
5호선,2511,방화,2770,2734
4호선,434,남태령,420,364
4호선,433,사당,11484,10871
4호선,432,총신대입구(이수),7735,8319
4호선,431,동작(현충원),974,994
4호선,430,이촌(국립중앙박물관),3185,3611
4호선,429,신용산,5199,5457
4호선,428,삼각지,1482,1866
4호선,427,숙대입구(갈월),5347,5174
4호선,426,서울역,4137,8134
4호선,425,회현(남대문시장),7432,7712
4호선,424,명동,15297,16392
4호선,423,충무로,7875,7755
4호선,422,동대문역사문화공원,9109,8652
4호선,421,동대문,5511,6444
4호선,420,혜화,17139,18205
4호선,419,한성대입구(삼선교),6182,6064
4호선,418,성신여대입구(돈암),10092,9552
4호선,417,길음,8236,8001
4호선,416,미아사거리,13958,13029
4호선,415,미아(서울사이버대학),7011,6560
4호선,414,수유(강북구청),17210,16401
4호선,413,쌍문,13839,12167
4호선,412,창동,11911,12480
4호선,411,노원,10488,11383
4호선,410,상계,8752,8034
4호선,409,당고개,6218,6074
3호선,342,오금,2304,2166
3호선,341,경찰병원,2110,2224
3호선,340,가락시장,2765,3032
3호선,339,수서,7168,7071
3호선,338,일원,2466,2759
3호선,337,대청,3153,2994
3호선,336,학여울,612,583
3호선,335,대치,4874,4243
3호선,334,도곡,1597,1695
3호선,333,매봉,2655,2651
3호선,332,양재(서초구청),10677,12396
3호선,331,남부터미널(예술의전당),12188,13072
3호선,330,교대(법원.검찰청),3401,2124
3호선,329,고속터미널,26816,25718
3호선,328,잠원,1904,1986
3호선,327,신사,12655,12686
3호선,326,압구정,11157,11592
3호선,325,옥수,3688,3887
3호선,324,금호,3333,3285
3호선,323,약수,5507,5344
3호선,322,동대입구,5868,6522
3호선,320,을지로3가,2466,2483
3호선,319,종로3가,2671,3464
3호선,318,안국,6442,6800
3호선,317,경복궁(정부서울청사),7765,7687
3호선,316,독립문,3000,3250
3호선,315,무악재,1394,1514
3호선,314,홍제,7002,6807
3호선,313,녹번,4900,4292
3호선,312,불광,7535,8755
3호선,311,연신내,16974,15934
3호선,310,구파발,8177,8202
3호선,309,지축,1006,1002
2호선,250,용두(동대문구청),741,794
2호선,249,신정네거리,3678,3765
2호선,248,양천구청,2465,2571
2호선,247,도림천,347,374
2호선,246,신설동,1994,1943
2호선,245,신답,540,557
2호선,244,용답,1141,1218
2호선,243,충정로(경기대입구),3320,3563
2호선,242,아현,3860,4007
2호선,241,이대,7331,7708
2호선,240,신촌,21410,20754
2호선,239,홍대입구,44873,43527
2호선,238,합정,16384,17069
2호선,236,영등포구청,6797,6971
2호선,235,문래,5617,5773
2호선,234,신도림,23211,23540
2호선,233,대림(구로구청),11314,11085
2호선,232,구로디지털단지,20364,20118
2호선,231,신대방,12239,11858
2호선,230,신림,32751,32039
2호선,229,봉천,10318,9958
2호선,228,서울대입구(관악구청),23157,23464
2호선,227,낙성대,12498,12739
2호선,226,사당,17266,18992
2호선,225,방배,5208,5548
2호선,224,서초,8435,8067
2호선,223,교대(법원.검찰청),8994,9950
2호선,222,강남,32842,32141
2호선,221,역삼,10174,11042
2호선,220,선릉,10997,9700
2호선,219,삼성(무역센터),17911,17623
2호선,218,종합운동장,2753,3176
2호선,217,잠실새내,8530,8832
2호선,216,잠실(송파구청),35062,32919
2호선,215,잠실나루,4152,4035
2호선,214,강변(동서울터미널),19238,19597
2호선,213,구의(광진구청),9521,9421
2호선,212,건대입구,21201,22085
2호선,211,성수,7919,8913
2호선,210,뚝섬,6376,6458
2호선,209,한양대,3776,3625
2호선,208,왕십리(성동구청),8127,6939
2호선,207,상왕십리,5192,5104
2호선,206,신당,6317,6996
2호선,205,동대문역사문화공원,7208,9053
2호선,204,을지로4가,2831,2776
2호선,203,을지로3가,6061,5794
2호선,202,을지로입구,15612,15691
2호선,201,시청,5154,4251
1호선,159,동묘앞,7409,7373
1호선,158,청량리(서울시립대입구),10324,10101
1호선,157,제기동,6860,7086
1호선,156,신설동,5890,5809
1호선,155,동대문,6005,7242
1호선,154,종로5가,6156,6138
1호선,153,종로3가,9510,8651
1호선,152,종각,9812,8703
1호선,151,시청,6495,6447
1호선,150,서울역,18234,16791
7호선,2719,태릉입구,4033,3502
7호선,2714,마들,4503,4172
5호선,2514,송정,3049,2984
2호선,206,신당,12536,12871
2호선,207,상왕십리,12764,12428
2호선,208,왕십리(성동구청),14275,11692
2호선,209,한양대,6114,6706
2호선,210,뚝섬,18299,19895
2호선,211,성수,31157,33855
2호선,212,건대입구,30377,32361
2호선,213,구의(광진구청),22796,22286
1호선,150,서울역,38888,37484
중앙선,1220,지평,37,23
중앙선,1219,용문,1108,1094
중앙선,1218,원덕,235,220
중앙선,1217,양평,1904,1897
중앙선,1216,오빈,184,182
중앙선,1215,아신,438,429
중앙선,1214,국수,475,512
중앙선,1213,신원,134,113
중앙선,1212,양수,1219,1189
중앙선,1211,운길산,513,475
중앙선,1210,팔당,609,594
중앙선,1209,도심,2231,1684
중앙선,1208,덕소,5001,4903
중앙선,1207,양정,775,648
중앙선,1206,도농,8541,7676
중앙선,1205,구리,11800,11897
중앙선,1204,양원,1195,1221
중앙선,1203,망우,6522,6446
중앙선,1202,상봉(시외버스터미널),5178,5073
중앙선,1201,중랑,5041,4724
중앙선,1015,회기,20383,19665
장항선,1408,신창(순천향대),715,775
장항선,1407,온양온천,2576,2637
장항선,1405,배방,683,659
장항선,1403,아산,1866,1701
장항선,1402,쌍용(나사렛대),1347,1279
장항선,1401,봉명,941,921
일산선,1958,대화,12201,9057
일산선,1957,주엽,7173,7480
일산선,1956,정발산,5898,6113
일산선,1955,마두,6199,6516
일산선,1954,백석,8522,8554
일산선,1953,대곡,1451,1014
일산선,1952,화정,14638,14880
일산선,1951,원당,9737,9397
일산선,1950,삼송,15159,14566
일산선,1948,원흥,7976,7559
우이신설선,4713,신설동,1811,1865
우이신설선,4712,보문,1283,1313
우이신설선,4711,성신여대입구(돈암),2572,2952
우이신설선,4710,정릉,3527,3380
우이신설선,4709,북한산보국문,4893,4826
우이신설선,4708,솔샘,4958,4705
우이신설선,4707,삼양사거리,2108,2159
우이신설선,4706,삼양,1690,1966
우이신설선,4705,화계,2908,2728
우이신설선,4704,가오리,3528,3541
우이신설선,4703,4.19민주묘지,2270,2257
우이신설선,4702,솔밭공원,2013,1984
우이신설선,4701,북한산우이,2267,1997
안산선,1763,수리산,3699,2934
안산선,1762,오이도,7632,7106
안산선,1761,정왕,5770,6401
안산선,1760,신길온천,1393,1188
안산선,1759,안산,10729,9618
안산선,1758,초지,3626,3639
안산선,1757,고잔,7143,6900
안산선,1756,중앙,13004,13375
안산선,1755,한대앞,6520,6594
안산선,1754,상록수,16104,16035
안산선,1753,반월,3815,3578
안산선,1752,대야미,4269,3871
안산선,1751,산본,14519,15550
수인선,1891,인천,611,1058
수인선,1890,신포,1281,1361
수인선,1889,숭의,3259,3029
수인선,1888,인하대,4270,4025
수인선,1886,송도,2128,1967
수인선,1885,연수,3795,3826
수인선,1884,원인재,3601,3673
수인선,1883,남동인더스파크,2131,2416
수인선,1882,호구포,3156,3209
수인선,1881,인천논현,4795,4991
수인선,1880,소래포구,3300,2933
수인선,1879,월곶,1831,1744
수인선,1878,달월,80,46
분당선,1872,매교,1893,1869
분당선,1871,수원시청,9225,10131
분당선,1870,매탄권선,3677,3407
분당선,1869,망포,11403,10846
분당선,1868,영통,6474,6592
분당선,1867,청명,3356,3118
분당선,1866,상갈,4349,4084
분당선,1865,기흥,7807,7484
분당선,1864,신갈,3792,3692
분당선,1863,구성,4019,4021
분당선,1862,죽전,10454,11232
분당선,1861,보정,1880,1635
분당선,1860,이매,4463,4309
분당선,1859,오리,10263,8837
분당선,1858,미금,13257,14163
분당선,1857,정자,14745,15804
분당선,1856,수내,10770,10888
분당선,1855,서현,22238,22407
분당선,1854,야탑,22772,24036
분당선,1853,모란,19289,19388
분당선,1852,태평,12462,12257
분당선,1851,가천대,5458,6441
분당선,1850,선정릉,7751,8312
분당선,1849,강남구청,8607,9914
분당선,1848,압구정로데오,13866,15483
분당선,1847,서울숲,7692,7653
분당선,1846,수원,6477,4425
분당선,1030,수서,11168,11219
분당선,1028,대모산입구,3058,2799
분당선,1027,개포동,2872,3025
분당선,1026,구룡,1197,1192
분당선,1025,도곡,5585,5684
분당선,1024,한티,11417,12190
분당선,1023,선릉,12769,19818
과천선,1457,범계,22190,21276
과천선,1456,평촌,16440,16449
과천선,1455,인덕원,21096,22077
과천선,1454,정부과천청사,7995,7933
과천선,1453,과천,4116,3829
과천선,1452,대공원,1235,1302
과천선,1451,경마공원,727,728
과천선,1450,선바위,7686,6730
공항철도 1호선,4217,영종,2240,2266
공항철도 1호선,4215,인천공항2터미널,3863,3765
공항철도 1호선,4213,인천공항1터미널,9568,10684
공항철도 1호선,4212,공항화물청사,2395,2632
공항철도 1호선,4211,운서,6046,6419
공항철도 1호선,4210,청라국제도시,5870,5476
공항철도 1호선,4209,검암,7123,6785
공항철도 1호선,4208,계양,8589,7902
공항철도 1호선,4207,김포공항,7587,5210
공항철도 1호선,4206,마곡나루,6742,6008
공항철도 1호선,4204,디지털미디어시티,12683,11556
공항철도 1호선,4203,홍대입구,7999,7753
공항철도 1호선,4202,공덕,2124,2559
공항철도 1호선,4201,서울역,8263,6269
경춘선,1329,춘천,816,761
경춘선,1328,남춘천,1449,1505
경춘선,1327,김유정,174,160
경춘선,1326,강촌,221,203
경춘선,1325,백양리,160,112
경춘선,1324,굴봉산,79,73
경춘선,1323,가평,1250,1227
경춘선,1322,상천,172,168
경춘선,1321,청평,1166,1186
경춘선,1320,대성리,420,330
경춘선,1319,마석,2976,2979
경춘선,1318,천마산,1307,1222
경춘선,1317,평내호평,4986,4897
경춘선,1316,금곡,1358,1267
경춘선,1315,사릉,2996,2877
경춘선,1314,퇴계원,3222,2997
경춘선,1313,별내,2138,2063
경춘선,1312,갈매,2558,2292
경춘선,1311,신내,1131,1169
경인선,1823,도화,3319,2902
경인선,1822,중동,8183,7716
경인선,1821,온수(성공회대입구),5305,5420
경인선,1817,도원,2274,2359
경인선,1816,간석,5199,4852
경인선,1815,부개,7443,7072
경인선,1814,소사,8486,7834
경인선,1813,구일,5563,5733
경인선,1812,인천,2277,1712
경인선,1811,동인천,12285,11520
경인선,1810,제물포,8677,8103
경인선,1809,주안,17345,15968
경인선,1808,동암,14083,14133
경인선,1807,백운,6188,6072
경인선,1806,부평,23852,24642
경인선,1805,송내,26191,26046
경인선,1804,부천,28950,28781
경인선,1803,역곡,24715,24410
경인선,1802,오류동,10552,10167
경인선,1801,개봉,18273,18394
경의선,1297,검암,2,0
경의선,1284,문산,3970,4023
경의선,1283,파주,877,629
경의선,1282,월롱,1870,1627
경의선,1280,금촌,5205,5220
경의선,1279,금릉,3496,3438
경의선,1278,운정,4961,4683
경의선,1277,야당,4633,4473
경의선,1276,탄현,6348,6172
경의선,1275,일산,7605,7526
경의선,1274,풍산,4399,4075
경의선,1273,백마,5946,5551
경의선,1272,곡산,468,486
경의선,1271,능곡,3158,2799
경의선,1270,행신,6620,6599
경의선,1269,강매,2627,2253
경의선,1268,화전,1193,1090
경의선,1267,수색,2168,2168
경의선,1266,디지털미디어시티,1912,1857
경의선,1265,가좌,4431,4097
경의선,1264,홍대입구,1358,1493
경의선,1263,서강대,1763,1714
경의선,1262,공덕,3065,2754
경의선,1261,효창공원앞,2526,2832
경의선,1252,신촌,745,936
경의선,1251,서울역,3931,4634
경원선,1916,소요산,1959,1607
경원선,1915,동두천,1508,1783
경원선,1914,보산,1275,1102
경원선,1913,동두천중앙,2734,2599
경원선,1912,지행,5271,5076
경원선,1911,덕정,4606,4659
경원선,1910,덕계,2028,1768
경원선,1909,양주,6919,6304
경원선,1908,녹양,4194,4003
경원선,1907,가능,5660,5451
경원선,1906,의정부,15467,15804
경원선,1905,회룡,10985,10578
경원선,1904,망월사,6196,6337
경원선,1903,도봉산,6350,3616
경원선,1902,도봉,5331,5055
경원선,1901,방학,8531,8218
경원선,1021,녹천,4132,3384
경원선,1020,월계,4980,4856
경원선,1019,광운대,7461,6852
경원선,1018,석계,7552,8755
경원선,1017,신이문,7986,7213
경원선,1016,외대앞,6922,6785
경원선,1014,청량리(서울시립대입구),10608,11652
경원선,1013,왕십리(성동구청),11544,13221
경원선,1012,응봉,1466,1241
경원선,1011,옥수,26,14
경원선,1010,한남,3860,3661
경원선,1009,서빙고,1477,1401
경원선,1008,이촌(국립중앙박물관),3086,2387
경부선,1750,광명,2502,2106
경부선,1749,서동탄,1346,1034
경부선,1729,당정,5560,5389
경부선,1728,천안,3516,3628
경부선,1727,두정,3562,3704
경부선,1726,직산,571,590
경부선,1725,성환,2483,2673
경부선,1724,평택,8247,8050
경부선,1723,지제,1772,1709
경부선,1722,서정리,4003,4146
경부선,1721,송탄,3089,2892
경부선,1720,진위,1202,1078
경부선,1719,오산,7230,7205
경부선,1718,오산대,2160,1935
경부선,1717,세마,1983,1820
경부선,1716,병점,11036,11051
경부선,1715,세류,2644,2445
경부선,1714,독산,15702,16661
경부선,1713,수원,25936,27248
경부선,1712,화서,6516,6332
경부선,1711,성균관대,11968,11818
경부선,1710,의왕,8105,8125
경부선,1709,군포,6812,6941
경부선,1708,금정,22788,23506
경부선,1707,명학,8264,8090
경부선,1706,안양,18358,18287
경부선,1705,관악,6501,6110
경부선,1704,석수,9355,8115
경부선,1703,금천구청,10611,10338
경부선,1702,가산디지털단지,18237,20529
경부선,1701,구로,16334,16425
경부선,1032,신길,8591,7166
경부선,1007,신도림,3626,3494
경부선,1006,영등포,31071,32193
경부선,1005,대방,12124,12515
경부선,1004,노량진,8316,8269
경부선,1003,용산,27188,28062
경부선,1002,남영,8939,9448
경부선,1001,서울역,3361,1068
경강선,1511,여주,1299,1254
경강선,1510,세종대왕릉,219,203
경강선,1509,부발,1284,1330
경강선,1508,이천,1950,2077
경강선,1507,신둔도예촌,893,833
경강선,1506,곤지암,1527,1486
경강선,1505,초월,2314,2327
경강선,1504,경기광주,5867,5707
경강선,1503,삼동,2072,1893
경강선,1502,이매,877,780
경강선,1501,판교,4146,4040
9호선2~3단계,4138,중앙보훈병원,8302,7517
9호선2~3단계,4137,둔촌오륜,724,674
9호선2~3단계,4136,올림픽공원(한국체대),4234,4200
9호선2~3단계,4135,한성백제,1888,1696
9호선2~3단계,4134,송파나루,3510,3776
9호선2~3단계,4133,석촌,6215,5445
9호선2~3단계,4132,석촌고분,4602,4674
9호선2~3단계,4131,삼전,5504,5442
9호선2~3단계,4130,종합운동장,3645,3561
9호선2~3단계,4129,봉은사,14635,14743
9호선2~3단계,4128,삼성중앙,5914,6273
9호선2~3단계,4127,선정릉,8471,8991
9호선2~3단계,4126,언주,8709,8970
9호선,4125,신논현,28542,28637
9호선,4124,사평,2376,2398
9호선,4123,고속터미널,8690,11426
9호선,4122,신반포,2185,2251
9호선,4121,구반포,2247,2459
9호선,4120,동작(현충원),1561,1191
9호선,4119,흑석(중앙대입구),6513,7021
9호선,4118,노들,3921,3312
9호선,4117,노량진,24063,24055
9호선,4116,샛강,4895,5168
9호선,4115,여의도,22296,21682
9호선,4114,국회의사당,15710,15831
9호선,4113,당산,16168,16100
9호선,4112,선유도,6940,6667
9호선,4111,신목동,3495,3180
9호선,4110,염창,15446,15268
9호선,4109,등촌,9560,9705
9호선,4108,증미,6526,6779
9호선,4107,가양,18431,18046
9호선,4106,양천향교,7925,8377
9호선,4105,마곡나루,9097,9120
9호선,4104,신방화,5908,5929
9호선,4103,공항시장,2479,2811
9호선,4102,김포공항,6179,7238
9호선,4101,개화,2502,1712
8호선,2827,모란,4125,3029
8호선,2826,수진,4475,4050
8호선,2825,신흥,4117,4366
8호선,2824,단대오거리,9362,9032
8호선,2823,남한산성입구(성남법원.검찰청),12138,11093
8호선,2822,산성,4687,4715
8호선,2821,복정,9066,7778
8호선,2820,장지,14816,14450
8호선,2819,문정,20325,21416
8호선,2818,가락시장,6982,7897
8호선,2817,송파,7785,7444
8호선,2816,석촌,6610,7549
8호선,2815,잠실(송파구청),11424,13064
8호선,2814,몽촌토성(평화의문),4707,4995
8호선,2813,강동구청,9669,10000
8호선,2812,천호(풍납토성),15158,16900
8호선,2811,암사,17208,15266
7호선,2761,부평구청,10939,8735
7호선,2760,굴포천,7709,8295
7호선,2759,삼산체육관,4103,3600
7호선,2758,상동,11118,11450
7호선,2757,부천시청,10505,10360
7호선,2756,신중동,12840,12690
7호선,2755,춘의,8991,8880
7호선,2754,부천종합운동장,4168,3567
7호선,2753,까치울,6503,6301
7호선,2752,온수(성공회대입구),9760,9080
7호선,2751,천왕,9176,8568
7호선,2750,광명사거리,21621,21102
7호선,2749,철산,19779,20396
7호선,2748,가산디지털단지,45014,45928
7호선,2747,남구로,15521,16435
7호선,2746,대림(구로구청),6371,6227
7호선,2745,신풍,9829,9356
7호선,2744,보라매,8543,8618
7호선,2743,신대방삼거리,15225,14662
7호선,2742,장승배기,9392,9263
7호선,2741,상도,9418,9080
7호선,2740,숭실대입구(살피재),10302,10440
7호선,2739,남성,9977,9382
7호선,2738,이수,13910,13661
7호선,2737,내방,12826,13330
7호선,2736,고속터미널,13151,10938
7호선,2735,반포,5248,5213
7호선,2734,논현,19764,21437
7호선,2733,학동,23215,24805
7호선,2732,강남구청,15074,16684
7호선,2731,청담,19723,21893
7호선,2730,뚝섬유원지,6174,6120
7호선,2729,건대입구,10241,11093
7호선,2728,어린이대공원(세종대),10064,9659
7호선,2727,군자(능동),13179,10485
7호선,2726,중곡,8866,8419
7호선,2725,용마산,5578,5161
7호선,2724,사가정,14169,14361
7호선,2723,면목,14327,13835
7호선,2722,상봉(시외버스터미널),15823,14793
7호선,2721,중화,10409,10065
7호선,2720,먹골,9452,9154
7호선,2719,태릉입구,7201,6714
7호선,2718,공릉(서울과학기술대),10686,10709
7호선,2717,하계,15643,14752
7호선,2716,중계,13003,11739
7호선,2715,노원,17587,18770
7호선,2714,마들,10783,10426
7호선,2713,수락산,11250,11302
7호선,2712,도봉산,8190,9521
7호선,2711,장암,2474,717
6호선,2648,봉화산(서울의료원),8811,7984
6호선,2647,화랑대(서울여대입구),10608,8166
6호선,2646,태릉입구,4866,5353
6호선,2645,석계,11386,11960
6호선,2644,돌곶이,8034,7575
6호선,2643,상월곡(한국과학기술연구원),5590,4990
6호선,2642,월곡(동덕여대),10764,10447
6호선,2641,고려대(종암),7414,7364
6호선,2640,안암(고대병원앞),9229,9457
6호선,2639,보문,6798,6306
6호선,2638,창신,3110,2450
6호선,2637,동묘앞,6595,6954
6호선,2636,신당,7255,7826
6호선,2635,청구,3570,4021
6호선,2634,약수,3513,3507
6호선,2633,버티고개,2119,1979
6호선,2632,한강진,5706,6757
6호선,2631,이태원,9448,9644
6호선,2630,녹사평(용산구청),4333,4255
6호선,2629,삼각지,4940,4416
6호선,2628,효창공원앞,6291,5710
6호선,2627,공덕,17416,17181
6호선,2626,대흥(서강대앞),7346,7653
6호선,2625,광흥창(서강),8282,8092
6호선,2624,상수,7321,7999
6호선,2623,합정,11407,10920
6호선,2622,망원,12042,13132
6호선,2621,마포구청,12946,11517
6호선,2620,월드컵경기장(성산),3840,4061
6호선,2619,디지털미디어시티,13117,14279
6호선,2618,증산(명지대앞),9224,8902
6호선,2617,새절(신사),11676,10922
6호선,2616,구산,6674,4902
6호선,2614,독바위,2387,2533
6호선,2613,불광,3670,3852
6호선,2612,역촌,3390,3973
6호선,2611,응암,15547,15592
5호선,2561,마천,4552,4609
5호선,2560,거여,6742,6371
5호선,2559,개롱,5508,5766
5호선,2558,오금,3295,3228
5호선,2557,방이,6054,6249
5호선,2556,올림픽공원(한국체대),3191,2836
5호선,2555,둔촌동,7161,7258
5호선,2554,상일동,14911,12665
5호선,2553,고덕,7413,7707
5호선,2552,명일,7069,7504
5호선,2551,굽은다리(강동구민회관앞),7923,7666
5호선,2550,길동,6392,6867
5호선,2549,강동,17979,15804
5호선,2548,천호(풍납토성),14934,15885
5호선,2547,광나루(장신대),11340,10243
5호선,2546,아차산(어린이대공원후문),12109,11913
5호선,2545,군자(능동),9776,10577
5호선,2544,장한평,16997,16797
5호선,2543,답십리,15434,14036
5호선,2542,마장,4945,4667
5호선,2541,왕십리(성동구청),3954,4202
5호선,2540,행당,7443,6691
5호선,2539,신금호,5297,5567
5호선,2538,청구,3908,3445
5호선,2537,동대문역사문화공원,3129,3527
5호선,2536,을지로4가,5531,5619
5호선,2535,종로3가,10299,10247
5호선,2534,광화문(세종문화회관),30201,31831
5호선,2533,서대문,17110,17485
5호선,2532,충정로(경기대입구),4457,4644
5호선,2531,애오개,6609,6708
5호선,2530,공덕,13369,14367
5호선,2529,마포,13282,13602
5호선,2528,여의나루,7362,7668
5호선,2527,여의도,25929,27147
5호선,2526,신길,3592,3901
5호선,2525,영등포시장,8461,8692
5호선,2524,영등포구청,3802,3860
5호선,2523,양평,7207,7181
5호선,2522,오목교(목동운동장앞),20738,22566
5호선,2521,목동,15950,17866
5호선,2520,신정(은행정),12876,9715
5호선,2519,까치산,27727,26474
5호선,2518,화곡,27155,25196
5호선,2517,우장산,12546,12434
5호선,2516,발산,17024,17365
5호선,2515,마곡,7256,6733
5호선,2514,송정,6307,5700
5호선,2513,김포공항,5532,4912
5호선,2512,개화산,5314,5086
5호선,2511,방화,6071,5638
4호선,434,남태령,1010,926
4호선,433,사당,21889,18247
4호선,432,총신대입구(이수),17108,18848
4호선,431,동작(현충원),1909,1978
4호선,430,이촌(국립중앙박물관),5904,6514
4호선,429,신용산,14655,15333
4호선,428,삼각지,4410,4759
4호선,427,숙대입구(갈월),12004,11910
4호선,426,서울역,12329,15893
4호선,425,회현(남대문시장),22224,23792
4호선,424,명동,22653,23584
4호선,423,충무로,26697,27399
4호선,422,동대문역사문화공원,15931,14718
4호선,421,동대문,18743,19517
4호선,420,혜화,25431,25731
4호선,419,한성대입구(삼선교),11704,11482
4호선,418,성신여대입구(돈암),17777,16828
4호선,417,길음,18505,17654
4호선,416,미아사거리,25748,25225
4호선,415,미아(서울사이버대학),14205,13630
4호선,414,수유(강북구청),32900,32721
4호선,413,쌍문,28748,26298
4호선,412,창동,23792,25458
4호선,411,노원,18140,20429
4호선,410,상계,18156,16426
4호선,409,당고개,11441,10447
3호선,342,오금,5973,5293
3호선,341,경찰병원,7265,7199
3호선,340,가락시장,7916,7778
3호선,339,수서,13471,13708
3호선,338,일원,8020,8047
3호선,337,대청,8679,8035
3호선,336,학여울,1525,1554
3호선,335,대치,9379,9178
3호선,334,도곡,4632,4640
3호선,333,매봉,10683,10207
3호선,332,양재(서초구청),35358,38601
3호선,331,남부터미널(예술의전당),25219,26120
3호선,330,교대(법원.검찰청),13362,8912
3호선,329,고속터미널,29411,27791
3호선,328,잠원,4887,4926
3호선,327,신사,27791,29596
3호선,326,압구정,28291,30559
3호선,325,옥수,7793,8095
3호선,324,금호,7457,7003
3호선,323,약수,11830,11631
3호선,322,동대입구,6929,7367
3호선,321,충무로,3,0
3호선,320,을지로3가,10692,10971
3호선,319,종로3가,9767,11144
3호선,318,안국,18196,18327
3호선,317,경복궁(정부서울청사),16015,16098
3호선,316,독립문,5918,5945
3호선,315,무악재,3436,3470
3호선,314,홍제,15472,14572
3호선,313,녹번,12323,11131
3호선,312,불광,14290,15374
3호선,311,연신내,33427,31554
3호선,310,구파발,17187,15662
3호선,309,지축,2480,2567
2호선,250,용두(동대문구청),2114,2201
2호선,249,신정네거리,8590,8939
2호선,242,아현,8651,8314
2호선,243,충정로(경기대입구),10040,10540
2호선,244,용답,2197,2218
2호선,245,신답,1521,1731
2호선,246,신설동,2924,3064
2호선,247,도림천,1183,1245
2호선,248,양천구청,6187,6482
1호선,151,시청,21653,21750
2호선,215,잠실나루,12897,12357
1호선,152,종각,36538,35661
1호선,153,종로3가,23039,21654
1호선,154,종로5가,19564,19541
1호선,155,동대문,9637,9643
1호선,156,신설동,13384,13114
1호선,157,제기동,14146,14251
1호선,158,청량리(서울시립대입구),17658,17156
2호선,214,강변(동서울터미널),29456,29270
1호선,159,동묘앞,6020,6282
2호선,241,이대,12160,12759
2호선,201,시청,24703,24477
2호선,202,을지로입구,40870,42269
2호선,203,을지로3가,21831,21672
2호선,204,을지로4가,12423,12168
2호선,205,동대문역사문화공원,11519,12933
2호선,216,잠실(송파구청),59036,58552
2호선,217,잠실새내,18474,18282
2호선,218,종합운동장,6228,6619
2호선,219,삼성(무역센터),49588,51094
2호선,220,선릉,55355,49338
2호선,221,역삼,50459,56338
2호선,222,강남,84095,85164
2호선,223,교대(법원.검찰청),33012,37028
2호선,224,서초,20371,20233
2호선,225,방배,14762,15209
2호선,226,사당,31542,35101
2호선,227,낙성대,24862,24285
2호선,228,서울대입구(관악구청),44340,43123
2호선,229,봉천,23176,21563
2호선,230,신림,60585,58816
2호선,231,신대방,24984,24018
2호선,240,신촌,32233,33211
2호선,239,홍대입구,48077,49951
2호선,238,합정,27011,28122
2호선,237,당산,18247,21114
2호선,236,영등포구청,21846,22056
2호선,235,문래,19756,20197
2호선,234,신도림,45541,44633
2호선,233,대림(구로구청),23705,23737
2호선,232,구로디지털단지,59853,60362
5호선,2546,아차산(어린이대공원후문),10749,10777
장항선,1402,쌍용(나사렛대),1171,1053
장항선,1401,봉명,776,739
일산선,1958,대화,11174,8383
일산선,1957,주엽,6348,6620
